claim_amount,policy_tenure_months,premium_to_claim_ratio,previous_claims_count,previous_fraud_flag,incident_severity,hospitalization_required,police_report_filed,document_count,claim_submission_delay_days,claimant_age,claimant_gender,claimant_location,fraud_label
32165.67,18,2.46,3,0,low,1,0,1,52,52,male,Chennai,0
75607.33,101,2.64,7,0,medium,0,1,0,23,65,male,Delhi,0
47190.31,49,1.64,3,1,medium,0,1,7,23,50,female,Bengaluru,0
42100.62,81,1.9,7,0,low,0,1,2,60,75,male,Chennai,1
64534.77,41,1.39,5,0,high,1,1,5,23,70,male,Pune,1
92851.4,68,1.87,6,0,medium,1,0,2,41,61,male,Bengaluru,0
46085.29,94,1.72,6,0,medium,0,1,1,59,43,male,Chennai,0
70914.82,107,1.54,5,0,high,0,1,5,7,38,male,Mumbai,1
115978.11,25,1.6,5,0,medium,0,0,5,31,51,other,Mumbai,0
63115.63,81,1.82,1,1,low,0,1,3,20,47,female,Pune,0
109265.91,110,1.29,5,0,low,0,1,4,7,19,female,Mumbai,0
95447.04,78,1.33,0,0,low,1,0,3,2,32,female,Delhi,0
7987.52,18,2.7,5,0,low,0,1,4,39,70,male,Hyderabad,0
52062.77,23,3.4,5,0,low,1,1,6,39,46,female,Pune,0
84099.89,25,0.66,6,1,medium,1,1,5,34,77,male,Bengaluru,1
118418.72,13,0.62,5,0,low,0,1,2,41,33,male,Pune,1
55546.78,91,0.83,2,0,low,0,0,1,43,78,male,Chennai,0
12041.47,116,1.43,2,0,medium,1,0,5,3,68,female,Delhi,0
67879.09,63,2.13,4,0,low,0,1,5,2,40,male,Delhi,1
16061.09,72,1.91,3,0,medium,0,1,2,20,56,male,Hyderabad,0
90430.83,93,1.62,2,0,medium,1,0,6,34,80,male,Chennai,1
61413.56,50,1.87,3,0,low,0,1,3,55,57,male,Pune,0
87088.33,57,1.02,4,0,low,1,0,2,59,76,male,Mumbai,0
104454.06,71,1.33,1,0,medium,0,1,4,50,24,female,Mumbai,1
75844.81,37,1.49,5,0,low,0,1,1,17,28,male,Bengaluru,0
73880.28,8,0.39,2,0,medium,0,1,5,35,18,female,Chennai,1
90793.87,69,0.69,2,0,medium,0,1,7,7,38,male,Bengaluru,1
101252.15,99,0.71,3,1,medium,0,0,7,29,67,male,Delhi,1
104417.4,9,2.03,0,0,low,0,1,3,6,78,female,Chennai,0
5335.19,26,1.67,4,0,high,0,1,2,60,52,female,Chennai,0
67186.65,32,1.93,5,0,low,0,0,3,27,44,male,Pune,1
26736.05,97,0.21,7,0,high,0,1,0,44,76,female,Bengaluru,0
103381.16,61,0.46,2,0,high,0,0,5,6,55,female,Chennai,0
78159.32,65,1.96,4,0,low,0,1,3,58,51,male,Bengaluru,0
51006.48,78,0.05,4,0,low,0,1,0,31,23,female,Mumbai,0
23384.4,34,2.36,5,0,low,0,1,4,4,31,male,Pune,0
41343.81,86,0.22,4,0,high,0,0,5,22,61,female,Mumbai,0
84749.55,4,2.09,6,0,low,0,0,1,12,62,male,Delhi,0
25318.79,14,0.88,6,0,high,0,1,3,4,49,female,Hyderabad,0
12136.37,98,2.23,0,0,medium,1,1,7,1,62,female,Bengaluru,1
106675.42,79,3.75,2,0,medium,0,1,5,43,61,female,Hyderabad,1
91941.03,22,0.05,5,0,medium,0,0,6,52,22,male,Pune,1
24775.6,53,1.99,4,0,low,1,1,3,40,70,female,Chennai,0
35785.07,7,0.23,3,0,low,0,1,3,42,61,male,Mumbai,1
116676.35,81,1.8,1,0,high,0,1,3,2,31,male,Bengaluru,0
85273.95,91,1.36,4,0,low,0,1,3,10,31,male,Delhi,0
73652.12,34,1.59,5,0,high,0,1,1,2,78,female,Hyderabad,1
37607.79,43,0.86,0,0,high,0,1,0,59,34,female,Chennai,1
36595.89,29,2.05,4,0,low,0,1,6,45,20,female,Delhi,0
5703.31,47,0.49,7,0,medium,0,0,4,58,19,male,Bengaluru,1
87689.34,33,2.37,4,0,low,0,0,4,55,32,female,Chennai,0
6137.85,30,1.21,7,1,medium,0,0,4,13,57,female,Chennai,0
1578.02,52,0.52,2,0,high,0,1,3,31,46,female,Bengaluru,1
87809.92,104,2.62,0,0,high,0,0,7,39,64,female,Chennai,0
113915.98,92,1.45,5,0,high,0,1,3,45,32,male,Chennai,0
91023.86,36,2.84,1,0,low,0,0,4,40,32,female,Pune,0
57125.18,114,2.35,0,0,medium,0,1,4,27,43,female,Delhi,0
58839.38,26,0.94,1,1,low,0,1,1,0,67,female,Hyderabad,0
52900.23,110,1.44,7,0,high,0,1,1,57,49,male,Mumbai,1
39632.6,38,1.58,6,0,low,1,1,1,42,66,male,Chennai,1
63083.99,65,2.57,2,0,low,1,1,2,51,23,male,Bengaluru,0
52306.96,25,1.81,4,0,low,0,1,1,13,43,female,Mumbai,0
72181.98,92,1.62,2,0,low,0,1,1,6,45,male,Delhi,0
107876.29,39,1.36,1,0,low,0,1,7,54,22,female,Delhi,1
119406.12,105,1.46,7,0,low,1,1,2,49,37,male,Pune,1
10370.45,10,2.41,6,0,high,0,1,6,51,35,male,Mumbai,1
46777.33,61,1.5,2,0,medium,0,1,3,26,46,male,Chennai,0
22504.04,20,1.22,2,0,low,1,1,6,55,28,male,Hyderabad,0
42902.34,107,1.1,6,0,medium,0,1,6,13,34,male,Hyderabad,1
35209.29,51,1.11,3,0,low,1,1,6,46,78,female,Delhi,0
21769.92,81,0.52,3,0,medium,0,1,2,30,27,other,Chennai,0
91925.05,106,0.97,3,0,low,0,1,0,10,69,male,Delhi,0
60058.36,65,2.55,3,0,medium,1,0,2,43,52,male,Chennai,0
110390.22,7,1.36,4,0,low,0,0,5,21,22,female,Hyderabad,1
4878.5,27,1.99,0,0,low,0,1,5,9,43,male,Delhi,0
8970.38,26,0.05,3,0,medium,1,1,5,43,50,female,Bengaluru,1
48989.56,110,1.9,3,0,medium,1,1,7,47,35,female,Hyderabad,0
10553.0,110,1.39,2,1,medium,0,1,1,19,34,female,Pune,1
32264.82,58,1.16,2,0,low,1,1,3,58,62,male,Mumbai,0
118337.54,107,1.63,3,0,medium,0,1,3,43,20,female,Bengaluru,1
25866.19,30,1.15,2,0,medium,0,1,1,1,76,female,Mumbai,1
24576.01,82,0.05,7,0,low,1,0,5,20,38,male,Chennai,0
69263.24,48,2.15,4,0,low,0,1,0,59,42,female,Mumbai,1
60261.8,29,1.67,4,0,low,1,1,7,10,26,male,Delhi,1
70072.16,31,1.28,2,0,low,0,0,0,58,73,male,Chennai,0
45831.5,51,0.82,7,0,low,0,1,0,31,32,female,Bengaluru,1
99384.72,41,0.47,0,0,low,0,1,1,41,68,male,Chennai,1
17491.09,26,1.66,4,1,medium,0,0,7,41,38,male,Bengaluru,0
51978.72,41,2.63,1,0,medium,1,1,6,31,19,male,Bengaluru,1
83081.66,16,1.64,6,0,medium,0,1,7,31,43,female,Bengaluru,1
104320.14,117,0.53,3,0,medium,0,1,6,34,50,female,Chennai,0
44979.02,46,1.66,2,0,low,0,0,7,39,47,female,Hyderabad,0
68561.73,13,1.46,0,0,high,0,1,3,44,80,female,Pune,1
9227.65,70,2.1,6,0,medium,0,1,0,26,50,male,Bengaluru,0
21267.97,106,1.92,3,0,medium,0,0,3,26,67,female,Chennai,1
9227.44,44,0.05,2,0,low,0,1,1,47,41,male,Bengaluru,1
87617.83,102,1.88,6,0,medium,0,1,1,46,27,male,Delhi,1
35279.14,74,0.8,0,0,medium,0,1,5,39,49,female,Chennai,0
87125.69,89,0.5,3,0,medium,0,1,1,28,53,female,Delhi,1
8901.4,36,1.37,1,0,medium,0,1,2,35,44,female,Pune,1
103643.19,5,1.79,1,0,high,0,0,3,34,66,female,Mumbai,0
100428.09,42,0.35,0,0,high,0,0,0,26,78,male,Pune,1
11582.52,111,1.99,1,0,medium,0,1,5,10,23,male,Chennai,0
3827.02,95,2.03,7,0,high,0,1,6,32,22,female,Hyderabad,0
7698.37,95,1.53,3,0,high,1,0,4,27,35,female,Delhi,1
102581.99,106,0.89,7,0,low,0,1,0,3,54,female,Chennai,1
28929.72,45,0.81,2,0,medium,1,0,6,58,20,female,Hyderabad,1
66244.52,39,2.22,6,0,low,0,1,3,40,30,male,Delhi,1
51723.06,112,0.44,0,0,low,0,1,2,6,43,male,Hyderabad,1
95667.54,69,2.25,0,0,low,1,1,7,12,41,male,Pune,0
59178.9,36,1.38,0,0,medium,0,1,6,34,71,female,Chennai,1
60578.64,34,1.43,7,0,low,0,0,3,52,52,female,Pune,0
118701.94,106,0.3,5,0,low,0,1,3,29,72,female,Chennai,1
18865.42,7,1.4,5,1,low,0,1,7,49,65,female,Pune,1
99853.77,8,1.93,7,0,medium,0,1,1,7,44,female,Chennai,1
7158.22,89,0.56,2,0,high,1,0,3,32,79,male,Delhi,1
57840.2,1,1.85,5,0,high,0,1,4,50,71,male,Mumbai,0
106473.84,21,1.56,4,0,low,0,1,2,51,49,male,Bengaluru,0
80160.46,119,1.05,4,0,low,0,0,2,14,71,female,Hyderabad,1
82540.54,52,2.1,5,0,high,0,0,0,40,34,male,Pune,1
32334.76,88,0.05,3,0,low,1,0,2,2,31,female,Mumbai,1
50810.4,59,1.74,0,0,high,0,1,2,8,67,male,Bengaluru,0
44623.15,11,2.63,0,0,medium,1,1,6,54,67,female,Pune,1
63051.74,23,2.51,4,0,medium,0,1,2,45,31,male,Hyderabad,0
56005.12,92,1.77,4,0,low,0,1,1,12,65,female,Bengaluru,1
39900.9,12,1.29,5,0,low,0,1,6,60,49,male,Hyderabad,1
37352.19,72,1.05,4,0,medium,1,0,2,60,53,female,Delhi,1
30851.49,42,1.29,1,0,low,0,1,7,2,71,female,Chennai,1
44440.62,45,1.88,2,1,high,0,0,0,1,28,male,Mumbai,1
18843.04,115,0.93,3,0,medium,1,0,0,14,43,female,Delhi,1
104780.41,73,2.03,7,0,low,0,1,7,48,36,female,Delhi,1
72652.21,74,2.99,4,0,low,0,1,0,36,53,male,Bengaluru,0
16920.58,43,1.46,5,0,medium,1,1,0,31,27,female,Mumbai,1
83569.26,46,0.56,5,0,low,0,1,5,25,25,female,Bengaluru,0
101872.31,83,0.56,2,0,medium,0,1,2,29,61,female,Hyderabad,1
29266.74,5,2.04,7,0,medium,0,1,3,38,21,female,Pune,1
18921.47,29,1.46,5,0,high,1,1,3,3,44,female,Chennai,1
2025.45,73,2.11,6,0,low,0,1,2,35,80,male,Hyderabad,0
6622.79,75,1.13,5,0,low,1,1,3,13,80,male,Pune,0
91707.91,12,2.08,4,1,high,1,0,2,48,29,male,Chennai,1
118475.17,95,1.39,0,0,medium,0,1,1,11,76,female,Delhi,1
6340.76,66,0.99,4,0,medium,0,0,1,4,39,male,Bengaluru,1
90020.44,29,1.22,1,0,medium,1,1,0,26,30,male,Mumbai,0
9551.6,91,0.66,4,0,high,0,1,4,26,49,female,Mumbai,0
71463.81,119,2.89,5,0,low,0,1,4,31,48,male,Mumbai,1
90972.96,51,1.43,4,0,low,0,1,0,52,41,male,Pune,0
43745.32,35,1.95,2,0,medium,1,1,3,42,44,female,Delhi,0
2301.23,36,1.12,0,0,low,0,0,5,22,24,female,Hyderabad,0
71827.53,72,0.76,5,0,high,0,1,0,44,34,female,Chennai,1
118958.11,6,1.34,5,0,low,0,1,2,30,30,male,Mumbai,1
31656.47,59,2.27,3,0,low,0,1,7,13,76,female,Bengaluru,1
23549.46,3,1.14,5,1,low,1,0,3,1,49,female,Pune,0
15747.18,5,0.89,6,0,high,0,1,0,0,52,male,Pune,0
67075.42,52,1.61,4,0,medium,1,1,4,13,45,male,Bengaluru,1
71976.97,90,1.85,0,0,low,1,0,3,49,73,male,Mumbai,1
95280.23,107,2.65,6,0,low,0,1,1,28,68,female,Chennai,1
90615.72,11,1.75,3,0,low,1,1,0,27,61,male,Pune,1
107212.44,30,1.95,5,0,low,1,0,7,24,37,female,Pune,0
96886.95,51,2.0,7,0,medium,1,1,6,15,37,female,Chennai,1
30424.78,69,0.69,2,0,low,1,1,5,43,77,female,Mumbai,1
67149.41,119,0.83,4,1,low,0,1,0,0,76,male,Pune,0
36392.02,83,0.74,0,0,low,1,1,6,37,35,female,Chennai,1
40244.46,65,0.57,7,0,medium,0,1,3,57,39,female,Chennai,1
111901.38,8,2.06,0,0,medium,1,1,3,53,38,male,Hyderabad,0
82145.61,10,1.7,4,0,medium,0,1,7,22,67,female,Bengaluru,1
116976.26,19,1.56,2,0,medium,0,1,3,52,77,male,Delhi,1
50612.59,80,0.05,0,0,high,1,1,1,14,73,male,Chennai,1
64955.07,40,2.94,3,0,medium,0,1,1,14,70,male,Chennai,1
58966.73,29,0.87,7,0,high,0,1,7,20,39,male,Bengaluru,0
13767.16,81,2.94,1,0,medium,1,0,4,1,37,male,Mumbai,0
29167.54,98,0.49,2,1,low,1,0,4,16,74,female,Hyderabad,1
63788.73,53,0.93,1,0,high,0,1,4,52,42,male,Chennai,1
9017.54,106,0.05,0,0,medium,1,1,1,46,31,male,Hyderabad,1
111843.97,89,1.75,1,1,medium,1,0,3,20,71,female,Bengaluru,0
15737.4,86,0.73,4,0,low,1,1,7,19,48,female,Delhi,0
24559.71,105,0.75,6,0,low,0,1,1,21,23,male,Hyderabad,0
92073.23,23,0.54,5,0,high,0,1,7,7,74,male,Bengaluru,1
12535.21,92,2.04,6,0,low,1,1,2,9,36,male,Chennai,0
108133.09,115,2.0,5,0,low,1,1,2,60,37,female,Hyderabad,0
87358.42,120,2.77,3,0,low,0,1,0,42,51,female,Mumbai,1
9165.88,70,1.02,7,0,medium,0,1,5,41,35,male,Mumbai,1
83329.8,91,1.65,1,0,high,0,0,2,17,70,male,Pune,1
76163.8,107,0.6,5,0,medium,1,1,3,52,61,female,Bengaluru,1
91124.58,103,1.27,0,0,high,1,1,4,10,53,female,Chennai,1
99555.54,108,1.14,6,0,medium,0,1,5,59,30,male,Hyderabad,1
86483.72,100,1.83,0,0,low,0,1,7,30,48,male,Pune,0
70754.98,46,2.21,1,0,low,0,0,4,20,35,male,Pune,0
39373.13,88,2.19,3,0,low,1,0,1,45,78,female,Chennai,1
83975.57,50,0.91,5,0,medium,0,1,5,25,67,female,Mumbai,1
114879.62,97,2.2,0,0,low,0,1,0,16,25,male,Delhi,1
70915.09,98,1.47,2,0,low,0,0,6,41,51,female,Pune,1
80057.04,113,1.27,2,0,high,1,1,2,44,67,male,Pune,0
53018.24,71,1.0,5,0,medium,0,1,5,36,50,female,Bengaluru,0
90978.38,58,1.11,7,0,low,0,1,1,28,26,female,Chennai,0
119722.42,20,2.72,4,0,medium,0,1,3,20,26,female,Hyderabad,0
20086.33,77,1.72,4,1,medium,1,0,5,24,64,male,Delhi,1
25086.23,68,1.62,2,0,high,0,1,4,53,51,male,Bengaluru,1
65193.09,62,1.32,6,0,medium,0,0,0,21,52,female,Hyderabad,1
58283.67,82,3.21,0,0,low,0,1,0,58,35,female,Delhi,0
69016.8,103,2.41,1,0,low,0,0,7,8,34,male,Mumbai,0
6839.81,18,1.0,1,0,low,1,1,4,9,43,female,Chennai,0
49108.9,52,1.31,2,0,medium,1,1,6,20,52,male,Pune,0
70374.41,87,1.35,3,1,medium,0,1,0,0,47,male,Mumbai,1
70637.77,99,1.6,7,0,medium,1,1,3,53,73,female,Pune,1
79222.74,94,1.01,5,0,medium,0,1,4,20,29,male,Bengaluru,1
86705.71,96,1.81,3,0,low,1,0,7,6,47,male,Mumbai,1
77344.12,103,2.52,1,0,low,0,1,5,37,32,male,Delhi,0
95038.94,116,0.58,5,0,low,0,1,5,58,18,female,Bengaluru,0
75346.52,73,0.71,2,0,low,1,1,2,60,44,male,Mumbai,1
64963.41,30,1.16,7,0,medium,1,1,7,6,21,male,Delhi,1
73137.38,68,1.19,3,0,high,1,1,2,48,41,male,Delhi,1
13042.01,86,2.9,4,1,low,0,1,2,22,57,male,Pune,1
33505.63,13,2.2,7,0,medium,1,1,5,51,41,male,Hyderabad,0
63760.57,91,2.16,2,0,low,1,1,7,36,60,male,Hyderabad,0
104885.48,66,1.31,3,1,medium,0,1,6,44,36,male,Chennai,1
81807.14,113,1.3,4,0,low,0,1,1,51,43,female,Pune,0
11758.56,26,0.48,2,0,medium,0,1,6,54,73,male,Delhi,1
71480.72,109,2.05,0,0,low,0,1,2,8,33,male,Delhi,0
27386.82,54,1.84,2,0,low,1,1,1,44,49,female,Pune,0
88347.97,69,2.4,0,0,medium,0,1,7,8,63,male,Hyderabad,1
99465.46,80,1.35,5,0,low,0,0,7,57,40,male,Delhi,1
71621.3,70,1.4,0,0,medium,0,0,2,38,37,other,Bengaluru,1
71372.15,109,1.62,2,1,low,1,0,0,11,61,female,Chennai,1
41292.38,21,2.12,7,1,high,0,1,1,17,22,female,Mumbai,1
54103.75,88,0.47,4,0,low,1,1,4,54,34,female,Delhi,1
103828.89,117,2.02,5,0,medium,0,0,0,39,43,female,Hyderabad,1
87075.12,27,1.49,5,0,high,0,1,1,13,31,male,Chennai,1
62850.69,31,0.76,2,0,medium,1,1,1,50,51,male,Bengaluru,1
44819.65,58,0.05,5,0,low,0,1,7,43,57,female,Bengaluru,0
6995.19,87,1.4,1,0,medium,1,0,2,4,78,male,Pune,1
18017.88,116,2.51,5,0,low,0,1,3,17,55,female,Mumbai,0
23970.0,96,2.67,5,0,medium,0,1,3,51,55,male,Pune,0
45432.64,96,1.75,7,0,low,0,1,0,21,63,male,Chennai,1
113353.09,53,2.87,7,0,medium,1,0,4,2,31,female,Hyderabad,0
61113.25,78,1.47,0,0,high,0,0,7,36,47,female,Pune,1
28945.98,26,2.17,2,0,low,0,1,6,54,70,female,Mumbai,1
13584.27,56,1.18,4,1,low,0,1,2,33,29,male,Delhi,1
41258.36,23,1.14,2,0,low,1,0,0,59,36,male,Chennai,1
98071.95,4,1.03,4,0,medium,1,1,6,6,31,female,Delhi,1
46617.79,103,0.06,6,0,low,1,0,6,40,78,male,Pune,1
92928.19,97,2.4,2,0,medium,0,1,7,39,40,female,Bengaluru,0
96521.89,62,1.05,7,0,medium,0,1,4,60,38,female,Pune,0
14187.67,2,0.94,7,0,high,1,0,3,31,69,male,Bengaluru,1
73430.51,11,0.67,7,0,low,1,0,6,50,75,male,Hyderabad,1
115132.43,14,1.36,0,0,low,1,1,5,8,18,female,Pune,1
48854.43,87,2.73,2,0,low,1,1,6,2,73,male,Hyderabad,1
7062.35,25,2.97,0,0,medium,1,0,2,43,62,male,Bengaluru,0
110873.02,31,0.34,0,1,low,0,1,7,0,72,female,Pune,1
106156.29,104,1.25,0,0,low,0,0,0,53,23,male,Mumbai,1
63134.83,106,0.78,3,0,low,1,1,0,1,20,female,Mumbai,1
66718.12,92,2.19,0,0,medium,0,1,5,41,39,male,Hyderabad,0
26197.19,38,1.7,2,0,high,0,1,4,27,71,male,Chennai,0
98514.64,70,1.05,7,0,low,0,1,4,39,49,female,Delhi,1
60333.4,25,1.55,7,1,low,0,1,7,38,63,male,Bengaluru,1
